customer_id,segment,recency,frequency,monetary,R_score,F_score,M_score,rfm_segment,age,gender,income,membership_days
92a48c2edfba4764bf59bfe70023e461,Frequent Visitors,0.75,12,177.47,5,4,5,Champions,58.0,M,66000.0,62
92a6eba09c12481bbe35312855cae95e,High Spenders,0.25,7,184.46,5,3,5,Champions,69.0,M,119000.0,945
92b50340df874719963b15c5bd8bc226,,10.25,7,18.15,1,3,1,At Risk,29.0,M,35000.0,162
92bbabed0331408998d8c57ff2cdba68,Casual Shoppers,15.0,7,170.34,1,3,4,Potential Loyalists,61.0,F,96000.0,852
92be23d14c174da4bbf751a563543a57,,3.5,2,2.02,3,1,1,At Risk,32.0,F,47000.0,136
92d64832360549f48d6afb4f4613bc41,,0.75,6,103.04,5,2,4,Loyal Customers,41.0,F,72000.0,940
92d6f28999c645e2b87c711bc6c8d7b9,,2.5,8,115.89,3,3,4,Loyal Customers,51.0,M,54000.0,356
92db868bb4604c1db799a0e2440656a0,Casual Shoppers,17.25,3,85.32,1,1,3,At Risk,59.0,M,102000.0,214
92dc99da6df84cd8ab45f30e548bda2c,Casual Shoppers,6.5,6,19.79,1,2,2,At Risk,81.0,M,65000.0,63
92dcc376c1d64b23b24125b596f6747a,,0.75,3,52.08,5,1,3,Potential Loyalists,49.0,M,68000.0,145
92e0573546ca4fe693dc8d8f681db5aa,,0.5,6,21.07,5,2,2,Potential Loyalists,33.0,M,61000.0,57
92e07c49ee7448fca6e48df0c96e3eec,High Spenders,5.5,10,163.53,2,4,4,Loyal Customers,66.0,F,58000.0,166
92e13d9868b4414ab1aa3fe67f210bf4,High Spenders,2.0,5,85.3,4,2,3,Potential Loyalists,76.0,M,64000.0,525
92e41e23303b4110b2409a1f233cffe2,,3.0,9,31.97,3,4,2,Potential Loyalists,59.0,M,48000.0,298
92e827e35aff491584329ab1609e1881,Casual Shoppers,10.75,3,85.46000000000001,1,1,3,At Risk,49.0,F,81000.0,14
92ea044583824e9bbe2f852211e11d62,High Spenders,2.25,9,259.68,4,4,5,Champions,74.0,F,98000.0,1368
92eaea9385cb46af8ca6fe47adb7e279,Frequent Visitors,1.25,13,30.1,4,5,2,Loyal Customers,68.0,M,33000.0,487
92eb4168e9ed403a9ff452da6578bbc8,High Spenders,6.5,9,229.56,1,4,5,Loyal Customers,53.0,F,91000.0,1086
92ef36388eb949938fd0cc8155ed300a,Casual Shoppers,9.0,3,55.72,1,1,3,At Risk,68.0,F,82000.0,85
92f3cc3dfaec453aa262158b723b9263,Frequent Visitors,4.25,12,113.46000000000001,2,4,4,Loyal Customers,46.0,F,40000.0,247
92f94da735e7478792a90bd4ebae3e75,,5.5,3,42.01,2,1,2,At Risk,26.0,F,73000.0,171
92fac38e00eb4fa1920e6eefa6165099,Casual Shoppers,7.75,4,11.08,1,2,1,Lost,76.0,F,68000.0,358
92fbbcb6323f43b087bb5e9ae6ee1eca,Frequent Visitors,2.75,13,118.42,3,5,4,Loyal Customers,46.0,F,33000.0,312
930305f046fa4f218d2539fb99baefb9,Frequent Visitors,1.25,17,44.32,4,5,2,Loyal Customers,68.0,M,38000.0,1690
9304ae638b864c549c3b24afc9f5dee4,,3.5,7,69.69,3,3,3,Potential Loyalists,50.0,M,51000.0,25
9306fa3f4e29458db0eeb456b4c97b17,Frequent Visitors,2.5,13,48.42,3,5,3,Loyal Customers,39.0,M,68000.0,1498
93072fa73b5e4cc799db427da2488a3a,High Spenders,2.75,8,166.18,3,3,4,Loyal Customers,54.0,M,68000.0,260
93077c7318f146de9d2e7ad3961ad6e1,,2.75,5,27.7,3,2,2,Potential Loyalists,36.0,M,51000.0,355
9309298c2fd44fd68cc7d0eb1475e909,,4.0,12,36.29,2,4,2,Potential Loyalists,24.0,M,65000.0,434
930c6cd15edb4620ad557fe5e7bfeaac,Frequent Visitors,1.0,16,27.15,5,5,2,Loyal Customers,62.0,M,63000.0,576
9326fc2e01cd4496808eafe54916cc53,Frequent Visitors,6.25,13,70.7,1,5,3,Potential Loyalists,57.0,F,30000.0,780
932715eb8a33450c83c1557c99968c7b,,6.0,5,5.040000000000001,2,2,1,At Risk,58.0,M,39000.0,15
932901765c30419a932442a4248f239c,High Spenders,0.5,11,156.56,5,4,4,Champions,67.0,F,61000.0,235
93372c50aa324bc799b9d5b74070ea21,Frequent Visitors,0.25,11,237.83,5,4,5,Champions,43.0,O,78000.0,1072
93399ad651534dcf9a8dbca6dfd3783e,Frequent Visitors,2.75,16,198.1,3,5,5,Champions,47.0,M,50000.0,985
933bab17f8d24bbca0971d1c1877ed33,,0.25,3,8.57,5,1,1,Potential Loyalists,22.0,M,45000.0,234
933cde0823514ddcbf9b4b3ef68ad270,Casual Shoppers,12.75,3,65.18,1,1,3,At Risk,56.0,M,106000.0,885
9341cf8552c745a199dade93bb1c2316,High Spenders,5.25,14,266.14,2,5,5,Loyal Customers,82.0,M,73000.0,973
934808bbab1842e19ead3e771614d5da,High Spenders,5.5,3,66.73,2,1,3,At Risk,60.0,M,82000.0,351
9349734e54b34d6abda55a6456fc16f5,,0.75,7,15.09,5,3,1,Potential Loyalists,51.0,M,40000.0,231
9352d2f07521405b992e09a26d10ca2e,,3.5,2,34.629999999999995,3,1,2,At Risk,56.0,M,50000.0,70
93534b7c68e44474a67b2c41fe95ecaa,Frequent Visitors,0.25,17,49.17,5,5,3,Champions,87.0,M,55000.0,1209
9358591b77e3479db0d13a9966919ded,,7.0,3,34.519999999999996,1,1,2,Lost,55.0,M,39000.0,397
93599a777bc34536a4703b63493a0ea6,Casual Shoppers,8.75,3,7.279999999999999,1,1,1,Lost,58.0,M,33000.0,145
93606f0a4b0a4dfc87282c4f8b60ba7d,Casual Shoppers,10.5,5,132.37,1,2,4,Potential Loyalists,59.0,F,80000.0,326
93619c24680d4899b8ba73734a5ff258,Casual Shoppers,9.5,3,84.73,1,1,3,At Risk,59.0,F,100000.0,251
9365fa9e949b4c52851af3ee091ff6ba,High Spenders,6.25,6,148.14000000000001,1,2,4,Potential Loyalists,56.0,M,74000.0,653
93668cdc66e24e769b363e4e7692056b,,2.5,9,32.16,3,4,2,Potential Loyalists,53.0,M,75000.0,1015
936c6f2b0024490d947611e446bac46e,Casual Shoppers,12.25,6,108.25,1,2,4,Potential Loyalists,67.0,F,75000.0,419
937adf623da24ea1816eba6b4775f689,,1.75,9,108.28,4,4,4,Loyal Customers,52.0,F,55000.0,41
937ece0d77ac48d1b4902633ca610567,,2.0,10,110.16,4,4,4,Loyal Customers,45.0,F,55000.0,314
93839b784d384460a7c6595bba45ad96,,3.75,5,17.73,2,2,1,At Risk,56.0,F,44000.0,285
9388ac636ddd48579dc16f4faef47e73,Champions,3.5,11,783.64,3,4,5,Loyal Customers,72.0,M,83000.0,266
93893ec00b5346228088f867e6164b1e,High Spenders,0.75,13,278.71000000000004,5,5,5,Champions,83.0,M,88000.0,843
93894c9f4c1d4867ac35b160155b7d12,Casual Shoppers,11.75,6,173.13,1,2,5,Potential Loyalists,58.0,F,109000.0,599
9389773e33264c27b279d10259be21ec,,4.0,8,121.0,2,3,4,Potential Loyalists,56.0,M,57000.0,677
938ab5c383344e2cadeba47bf6b62e64,Frequent Visitors,3.25,16,210.56,3,5,5,Champions,35.0,M,52000.0,202
938b5a03d00d4a7e8921e9f897bab608,High Spenders,2.5,9,113.84,3,4,4,Loyal Customers,71.0,O,56000.0,785
938d98afcb894aeb8db9c60fca96ec58,,8.0,10,41.45,1,4,2,Potential Loyalists,32.0,M,48000.0,189
938db8510d784474b1229747751ff27c,Frequent Visitors,0.5,10,184.37,5,4,5,Champions,44.0,M,56000.0,1708
93907d06a946424ba630487fe7aeafd1,High Spenders,0.25,5,78.67,5,2,3,Loyal Customers,67.0,F,71000.0,73
93995042f05640d896dcd396a8a264b4,High Spenders,2.0,4,51.349999999999994,4,2,3,Potential Loyalists,89.0,M,67000.0,980
939a91de62bf4e3b97458132b303c287,,0.75,4,89.58,5,2,3,Loyal Customers,46.0,F,57000.0,324
93a7bc82e2714a83b8290b4051195cfc,,3.0,5,13.899999999999999,3,2,1,At Risk,40.0,M,35000.0,209
93ad37ec69c8432cb320146df7fe6c9f,Frequent Visitors,1.0,18,151.14,5,5,4,Champions,55.0,F,33000.0,211
93afa7690b4545beaa80d6137191a204,High Spenders,4.5,12,217.84,2,4,5,Loyal Customers,57.0,F,71000.0,1002
93afb778dff741f7ab012815a48ba473,,2.25,4,10.370000000000001,4,2,1,Potential Loyalists,32.0,M,43000.0,226
93c1bcc3ec6f420aa9cf50d0d88996fb,High Spenders,3.25,9,184.57,3,4,5,Loyal Customers,67.0,M,72000.0,576
93c230e2ff31416c9fc190cd560f8653,Frequent Visitors,0.25,14,206.49,5,5,5,Champions,45.0,F,58000.0,615
93cab11de46545cb918d43af7f015ffb,Frequent Visitors,1.5,16,156.41,4,5,4,Champions,34.0,M,34000.0,65
93d68b70f23c41d9b8aabd8922b0ed1b,Casual Shoppers,13.5,6,102.7,1,2,4,Potential Loyalists,76.0,M,70000.0,545
93e2bbb847db4cb7a082b1ecd2568e21,High Spenders,3.25,11,351.40999999999997,3,4,5,Loyal Customers,67.0,M,98000.0,659
93e406d7bc0542f186e32392e53ff423,High Spenders,3.25,6,139.96,3,2,4,Potential Loyalists,37.0,M,82000.0,720
93e4116ad8ea412bba3fe889300f2e00,Frequent Visitors,2.0,18,46.71,4,5,2,Loyal Customers,34.0,M,48000.0,1167
93e67942586e43fb87d5ffb1ead8db41,High Spenders,4.75,8,184.82,2,3,5,Loyal Customers,57.0,F,114000.0,393
93e6fefaf5ba4d1594d57f3120603819,,8.25,10,123.89,1,4,4,Potential Loyalists,25.0,F,45000.0,421
93e87753979d43e2934d826d1db40122,High Spenders,1.25,5,140.75,4,2,4,Loyal Customers,61.0,M,106000.0,788
93e94d8dbd854a618de2b275119cd76b,,0.5,10,143.11,5,4,4,Champions,20.0,M,57000.0,96
93e966c505ff4dda8fd7b870fe260d37,Frequent Visitors,3.0,12,38.56,3,4,2,Potential Loyalists,53.0,M,63000.0,1395
93ea5d8c14504668b9d811469475cb02,,2.5,7,128.15,3,3,4,Loyal Customers,50.0,F,70000.0,364
93efe4b2acbc49ed9a8cd2b3c17d240b,,4.0,6,17.55,2,2,1,At Risk,54.0,M,40000.0,115
93f7e0a48c2047e28a4b3457046c466e,,1.0,11,25.26,5,4,2,Loyal Customers,54.0,F,60000.0,962
94065909f075436ebe249bf5cb6a4f4e,,6.75,6,12.16,1,2,1,Lost,38.0,M,37000.0,83
940782f40a554a4da1b827f52de8b478,Frequent Visitors,1.25,18,55.06,4,5,3,Loyal Customers,59.0,M,66000.0,1428
9407a3a0c9114b15b05f7704d0b40ef0,,3.0,4,6.140000000000001,3,2,1,At Risk,43.0,F,53000.0,243
940c174894734049a18b0770794d3ea3,Champions,3.25,8,608.6,3,3,5,Loyal Customers,46.0,M,54000.0,648
940cc540a67f4ddfbe25146a2a71355f,High Spenders,3.75,10,274.59000000000003,2,4,5,Loyal Customers,82.0,F,94000.0,739
940efcdea04c4acbb224ec27c5929a5c,,3.0,7,26.79,3,3,2,Potential Loyalists,57.0,F,64000.0,30
941494c5f20a482bbfe46fcb54543d66,,3.5,5,13.34,3,2,1,At Risk,56.0,M,33000.0,18
941d896288ab4ceb8d96d8b02e2e96e4,Casual Shoppers,12.25,2,71.41999999999999,1,1,3,At Risk,74.0,F,97000.0,352
94206fc6b89b4ae8b39d2cc9d870ef4d,High Spenders,3.25,8,226.1,3,3,5,Loyal Customers,61.0,M,114000.0,651
94248a0dbb094ddcabe93920f77273b8,High Spenders,3.5,12,339.46000000000004,3,4,5,Loyal Customers,63.0,M,96000.0,915
9425507b622b4494b2f72f195a79c5f9,High Spenders,1.75,9,191.37,4,4,5,Champions,64.0,F,86000.0,1183
94278cb5494f4a659d051d5dcb102bab,High Spenders,0.25,7,177.48,5,3,5,Champions,69.0,F,101000.0,203
94319e8f726e4403bb8d9cdfbc57062f,Casual Shoppers,19.5,2,35.72,1,1,2,Lost,52.0,F,81000.0,245
9431b531c73f402a810754e48c8eac0e,,0.25,8,19.82,5,3,2,Loyal Customers,76.0,M,33000.0,145
9432bb48818349a5a6c6ceb3e67d3998,Casual Shoppers,6.75,7,20.73,1,3,2,At Risk,88.0,F,50000.0,354
9438cd9810a540a2909f03039f741496,High Spenders,0.75,5,141.68,5,2,4,Loyal Customers,54.0,M,117000.0,557
943eba7452dc43b985461489427c8bba,,1.0,10,32.88,5,4,2,Loyal Customers,60.0,F,57000.0,1680
9443bc5b8ce4483887002ab33b94f89c,Casual Shoppers,6.0,3,9.94,2,1,1,Lost,67.0,M,56000.0,369
944468eb385c404d9d3f65fe9330215b,High Spenders,1.75,7,143.28,4,3,4,Loyal Customers,66.0,F,77000.0,266
94471d354521436e9af9067156a43190,High Spenders,5.0,6,124.2,2,2,4,Potential Loyalists,69.0,F,95000.0,1754
9450feebfb534f2dae72bc53b227472c,,2.25,2,14.93,4,1,1,At Risk,68.0,F,54000.0,8
94572b40498f4985932b3282a1f6fe71,Casual Shoppers,18.25,1,15.14,1,1,1,Lost,59.0,M,79000.0,306
945732b37c504898bb60ffece180a420,High Spenders,3.5,11,318.48,3,4,5,Loyal Customers,61.0,M,93000.0,768
945bc11409e943ea8fb7a23f28ddd00e,,8.75,5,15.299999999999999,1,2,1,Lost,18.0,M,41000.0,268
9468b65cdffb44f88b038f53de5595ce,,6.0,6,57.71,2,2,3,Potential Loyalists,32.0,F,37000.0,148
946b0436250a49d6b7ea9ad148479009,Casual Shoppers,18.0,3,45.89,1,1,2,Lost,84.0,M,75000.0,168
946eee504439450a8b38ef5009b688c6,High Spenders,7.0,2,51.34,1,1,3,At Risk,84.0,F,112000.0,320
946fc0d3ecc4492aa4cc06cf6b1492c3,Champions,0.75,17,1232.4,5,5,5,Champions,58.0,M,79000.0,423
9471eacd8b57444188a80b7b64c026eb,Casual Shoppers,10.25,6,108.69999999999999,1,2,4,Potential Loyalists,63.0,M,79000.0,1041
947653e4bc364e8fb4a201362688454c,Casual Shoppers,9.25,4,11.67,1,2,1,Lost,43.0,M,45000.0,184
94767d95759a47f38f0d85b7a7e74f67,High Spenders,2.25,8,204.16,4,3,5,Loyal Customers,50.0,F,111000.0,788
94785e66881c48009dcdf69c250f9228,Casual Shoppers,12.5,4,117.12,1,2,4,Potential Loyalists,48.0,F,98000.0,1526
947e6148f5364f1d99fd0779fd451769,Casual Shoppers,17.25,2,29.45,1,1,2,Lost,52.0,M,92000.0,276
948067179d174edc9a3893d926849575,,3.25,2,2.67,3,1,1,At Risk,39.0,M,32000.0,259
948ec827ac334c8782a1da99a2d6a39b,Frequent Visitors,1.5,16,182.39000000000001,4,5,5,Champions,61.0,M,44000.0,936
94911d57e50a4a758da708b99bcfe8b0,High Spenders,2.5,10,193.78,3,4,5,Loyal Customers,76.0,M,77000.0,957
9491470e780e4dc8ab82ef25d85aa4f8,,2.75,4,77.95,3,2,3,Potential Loyalists,38.0,F,77000.0,465
9494823c73a9408db756d4cfacd9c8ee,High Spenders,3.75,5,162.9,2,2,4,Potential Loyalists,61.0,F,119000.0,569
94991cce75d24512ab74a100f19b17ea,High Spenders,1.25,8,128.42,4,3,4,Loyal Customers,57.0,F,75000.0,715
949c1dc445584287852cce6b8bbd2803,,1.5,7,22.43,4,3,2,Potential Loyalists,54.0,M,42000.0,177
94a610479f514b9f854edb94aa106f71,Casual Shoppers,13.5,2,25.25,1,1,2,Lost,55.0,M,70000.0,294
94a74c6eefec4c068b39bf34777ed96b,,1.0,6,10.700000000000001,5,2,1,Potential Loyalists,23.0,M,44000.0,279
94aabcec49134cf797c18f719afa32d3,,1.0,9,141.21,5,4,4,Champions,60.0,F,54000.0,754
94aad22681a345be8106c8924f30173c,Frequent Visitors,0.25,12,39.87,5,4,2,Loyal Customers,63.0,M,54000.0,1317
94b10e52b5b246c791cf2bd310e88cc9,Frequent Visitors,0.75,14,51.28,5,5,3,Champions,46.0,M,45000.0,1690
94b6a06fdbb1496193b6402ae2f31509,High Spenders,2.0,4,90.82,4,2,3,Potential Loyalists,76.0,F,109000.0,376
94bbb6006dbb49279728a9c0df4ac989,High Spenders,1.75,11,200.74,4,4,5,Champions,52.0,F,73000.0,650
94c8203b530045afa11b87b15b887b0f,,1.5,10,141.53,4,4,4,Loyal Customers,27.0,M,50000.0,1082
94c9461e773e45a5be036e674bd6e201,,6.5,3,5.92,1,1,1,Lost,67.0,M,34000.0,254
94ce14b4e3774ecd908575ba7ab32f85,High Spenders,2.25,10,306.65,4,4,5,Champions,71.0,F,117000.0,897
94d27d5fe61849dc9ea33de8352011a7,,0.75,3,9.96,5,1,1,Potential Loyalists,21.0,M,43000.0,29
94d6d078828f4c719c414ffb5d423eda,High Spenders,4.5,6,133.88,2,2,4,Potential Loyalists,54.0,F,73000.0,445
94d82c681c994c319b4f3b648e351e56,,2.5,10,24.62,3,4,2,Potential Loyalists,61.0,M,49000.0,336
94de646f7b6041228ca7dec82adb97d2,Frequent Visitors,0.75,35,90.23,5,5,3,Champions,27.0,M,33000.0,1648
94e1eef711c34fcd9661a5703b3ce214,,1.0,5,22.28,5,2,2,Potential Loyalists,64.0,F,61000.0,366
94e2a10158e748e0a4a233f660f8cc85,,4.0,4,18.53,2,2,1,At Risk,47.0,M,31000.0,187
94e53f62266743cbbd6b419046f1f4d1,High Spenders,1.0,6,123.72,5,2,4,Loyal Customers,79.0,M,74000.0,190
94f14dcfedba47e18b7efca13dd7574b,High Spenders,3.0,6,117.92,3,2,4,Potential Loyalists,52.0,M,78000.0,443
94f30e79709c4986b42a5a210c2bac4e,Frequent Visitors,3.0,16,33.54,3,5,2,Loyal Customers,81.0,F,53000.0,1034
94f425d798a34983a66d17b32f28ea1e,,0.25,3,45.44,5,1,2,Potential Loyalists,49.0,M,59000.0,61
950ece4963a84efd9dcc17d007f60634,,5.0,6,11.25,2,2,1,At Risk,54.0,M,41000.0,115
9515707a7a584c8286cee12cdaf7668e,,2.5,11,32.5,3,4,2,Potential Loyalists,48.0,M,32000.0,346
951fab8598b540cda53df4c2d43ad1d7,,5.5,5,19.27,2,2,2,At Risk,21.0,M,46000.0,320
951fc04de44c4e1cbcbaf816ee0069a7,High Spenders,0.25,6,119.63,5,2,4,Loyal Customers,55.0,M,79000.0,643
95218cd01a884f8a8eab89747f0ef8da,,1.25,7,16.6,4,3,1,Potential Loyalists,61.0,M,45000.0,255
952ebb382de0489db454f37dcd7da71d,High Spenders,2.75,14,59.93,3,5,3,Loyal Customers,80.0,F,64000.0,1311
952f9040dd1c4c64a0a1ee4e42fe23eb,Frequent Visitors,2.0,13,275.86,4,5,5,Champions,59.0,F,68000.0,846
953442f68f4b487c80672e1200e31abd,,6.0,1,10.93,2,1,1,Lost,65.0,M,51000.0,11
9535686d9d8c419583978b41f993151d,,8.25,6,33.879999999999995,1,2,2,At Risk,37.0,M,48000.0,289
9538885fe02043ecab2b8788748bc30b,High Spenders,5.75,9,228.81,2,4,5,Loyal Customers,72.0,M,117000.0,1047
953f68d9acdd47548bcc529af7d9e5ba,,2.5,6,110.59,3,2,4,Potential Loyalists,51.0,F,58000.0,574
953f730903484691800d77f17750cdb0,,2.5,9,100.4,3,4,3,Loyal Customers,65.0,F,39000.0,185
95473f8338654702b499238f57e373ab,,4.75,7,91.24,2,3,3,Potential Loyalists,61.0,M,54000.0,932
954a479196534d9b97b37de2d29a1275,Casual Shoppers,10.75,2,53.86,1,1,3,At Risk,90.0,F,104000.0,340
954c9df0d29d462bb28968961f602cf2,High Spenders,3.5,11,220.18,3,4,5,Loyal Customers,58.0,F,65000.0,478
9558179b943a42799dc4bd1465ef0f8c,Frequent Visitors,0.75,11,143.79,5,4,4,Champions,37.0,F,61000.0,301
955834c13c44440f98da006fde4c12dd,Frequent Visitors,3.25,18,47.52,3,5,2,Loyal Customers,62.0,M,33000.0,929
955a27cddffd457da36cca5de249aa33,,2.25,4,7.989999999999999,4,2,1,Potential Loyalists,61.0,M,35000.0,104
956bb2a66d944fbeb9d50242f3839930,High Spenders,2.75,10,253.70000000000002,3,4,5,Loyal Customers,82.0,M,97000.0,579
9573bc0a92274a6db95027b7eb789571,High Spenders,1.25,12,38.910000000000004,4,4,2,Loyal Customers,66.0,M,70000.0,904
95765fd88ae6450e804c6faeb77b45be,Frequent Visitors,0.5,15,53.52,5,5,3,Champions,33.0,M,63000.0,552
957c78e7515f4176a1fc3cebcaa9a020,,3.25,8,29.790000000000003,3,3,2,Potential Loyalists,29.0,M,71000.0,172
9582c1eb7ef449f4863975513eef6cea,,2.0,4,68.25,4,2,3,Potential Loyalists,41.0,M,81000.0,819
9582f5338df0446eb43978374a530ea9,Frequent Visitors,2.0,13,22.72,4,5,2,Loyal Customers,19.0,M,35000.0,756
9587e583fdc64eefa78719df9a79c098,,1.25,8,83.42,4,3,3,Loyal Customers,56.0,M,42000.0,273
958983269f8544e5ba636832c389faec,Frequent Visitors,4.25,18,322.78,2,5,5,Loyal Customers,59.0,F,62000.0,581
95938d23ef38461fb14fad9a4ecc9d75,Casual Shoppers,7.0,4,78.12,1,2,3,At Risk,52.0,F,83000.0,808
95a7ed0fafc94d13bfad95b06ae930ca,,1.0,3,28.19,5,1,2,Potential Loyalists,49.0,M,62000.0,245
95ab36a8edbc4da1b166042d23f6ffa9,,1.25,6,120.52,4,2,4,Loyal Customers,41.0,M,79000.0,346
95b1980ece724d3e819c9aa7617ee3e1,Frequent Visitors,1.0,18,50.91,5,5,3,Champions,48.0,M,49000.0,1526
95b6b3ebf08b4db5a6b9b1f7a3315f72,High Spenders,1.0,6,127.99,5,2,4,Loyal Customers,49.0,F,81000.0,712
95b965bbb20a48138902e0852a99a8a4,,5.0,9,43.56,2,4,2,Potential Loyalists,49.0,M,74000.0,1460
95ba904ccb2b4a22bd1fa14321e98488,Casual Shoppers,10.75,4,61.88,1,2,3,At Risk,61.0,M,59000.0,567
95bfff94b9b44ba98bb6b69bc3efc3c7,High Spenders,5.5,3,104.42000000000002,2,1,4,Potential Loyalists,61.0,M,98000.0,286
95c550f28bd04d17b531a0cfdb836c3a,,4.0,8,127.51,2,3,4,Potential Loyalists,38.0,F,68000.0,233
95ca5d33b1d54a68a4a0639adb70ceaf,Casual Shoppers,7.5,5,14.030000000000001,1,2,1,Lost,86.0,F,55000.0,31
95ccad1d7a6e43df9e2ae70f12d19d01,Casual Shoppers,13.75,5,133.49,1,2,4,Potential Loyalists,57.0,F,106000.0,838
95ce722d4d3a48dd915b3be37884cf9f,High Spenders,4.5,4,121.82,2,2,4,Potential Loyalists,91.0,M,102000.0,16
95d2b968664943d389bc24a6186d7495,Frequent Visitors,0.75,12,111.03,5,4,4,Champions,40.0,M,47000.0,182
95d6656ab3d74c309ba5cd64099aadfd,,4.25,6,97.63,2,2,3,Potential Loyalists,42.0,M,54000.0,86
95dc4202ae22461d865b13da40b3d557,,2.75,8,20.77,3,3,2,Potential Loyalists,72.0,F,49000.0,367
95e0cad7dc6d4c8cbeb09629d9c1b6b7,Frequent Visitors,2.5,15,234.68,3,5,5,Champions,70.0,F,57000.0,752
95e4c60e0c7d47c984b699ac7ef3d610,Frequent Visitors,3.75,16,187.18,2,5,5,Loyal Customers,53.0,F,50000.0,557
95e5285e78ce43d7882cd5bcf14bc8a0,High Spenders,3.0,5,118.77999999999999,3,2,4,Potential Loyalists,74.0,F,84000.0,396
95e57e801cf84720b4249cc1d70314f5,Frequent Visitors,1.0,14,152.46,5,5,4,Champions,56.0,M,54000.0,466
95e86569c15d455fa02041dd12f3d308,,3.25,7,98.91,3,3,3,Potential Loyalists,41.0,M,56000.0,980
95e879c99aea4bec91f21aa0b355dcee,Frequent Visitors,2.0,16,292.45,4,5,5,Champions,26.0,M,66000.0,355
95e94202440a43939f3195fc975e7367,Frequent Visitors,6.0,12,136.95,2,4,4,Loyal Customers,50.0,M,43000.0,538
95ef73ccde5740e5ba055c9ff322ae68,High Spenders,4.75,6,161.44,2,2,4,Potential Loyalists,67.0,M,108000.0,791
95f37a4a6f8b4bf6b9f91d62db4457dc,Frequent Visitors,2.75,19,47.69,3,5,2,Loyal Customers,56.0,F,38000.0,1809
95f5953809514c02b1b42b623b2f1fd9,High Spenders,2.75,5,104.28,3,2,4,Potential Loyalists,67.0,M,74000.0,1772
9600291cca4849e3a80eff7d6ce276ba,Frequent Visitors,0.5,11,96.42,5,4,3,Loyal Customers,65.0,F,39000.0,115
960c622c2d324f038bbcd001b914987e,,4.5,11,121.64,2,4,4,Loyal Customers,47.0,M,48000.0,841
960d6648706f4b3094de92779c8ff802,,1.25,10,62.2,4,4,3,Loyal Customers,58.0,M,34000.0,157
961ca63ddfdc450086f201c7c4aaa16c,High Spenders,1.0,2,42.010000000000005,5,1,2,Potential Loyalists,74.0,M,85000.0,347
962a9a006baa4bbbaa4ba5bcc9094c63,Frequent Visitors,1.25,11,156.72,4,4,4,Loyal Customers,20.0,F,62000.0,336
962c8ca333d04bb18429276bf88d89dc,High Spenders,2.5,5,142.98,3,2,4,Potential Loyalists,50.0,M,111000.0,355
962f601c1d214f1db8bdc0a62733b92f,,3.5,5,10.459999999999999,3,2,1,At Risk,35.0,M,45000.0,14
96335586a1a645e8918f6810a1fc1375,High Spenders,0.75,6,120.73,5,2,4,Loyal Customers,98.0,F,91000.0,736
96439f0f52704d599a1aac934118726a,,0.5,10,101.74,5,4,3,Loyal Customers,51.0,F,50000.0,640
9643b1f0557945f2940b96743fd128e4,High Spenders,0.5,10,176.04999999999998,5,4,5,Champions,86.0,F,70000.0,269
96478f7e1a44473f8e29342139a0b836,Casual Shoppers,9.0,6,140.17,1,2,4,Potential Loyalists,76.0,F,85000.0,311
9651db2f35c04741a0123686063a380e,Casual Shoppers,11.0,13,199.73,1,5,5,Loyal Customers,63.0,F,65000.0,774
965215859d694d8db1798ba1958e6007,High Spenders,1.25,2,22.75,4,1,2,Potential Loyalists,63.0,F,71000.0,370
96604dd4f8a94c1b90e9137e5046c9bd,,4.5,4,17.560000000000002,2,2,1,At Risk,44.0,F,62000.0,87
966ae5cd20fc48b8b41cbd981263aff6,Frequent Visitors,1.25,14,279.65000000000003,4,5,5,Champions,44.0,F,75000.0,864
966e06d3aa76471792590bb78131e586,,2.25,10,31.59,4,4,2,Loyal Customers,44.0,M,69000.0,240
9670cd63114f48ebb1b8ff3858904c82,High Spenders,6.5,4,100.6,1,2,3,At Risk,61.0,F,106000.0,735
9675cdd10b144aff8be41a7eea5e9670,High Spenders,1.5,11,195.15,4,4,5,Champions,71.0,F,67000.0,1019
96773545b9b6444a8101a49de8d476e5,Casual Shoppers,20.75,2,34.15,1,1,2,Lost,62.0,M,65000.0,188
9677def813544573acf3ccfba36e2add,Frequent Visitors,2.25,13,57.68,4,5,3,Loyal Customers,39.0,M,40000.0,686
967cb1c1c6094d2cb15f60b06137c1d1,Frequent Visitors,1.0,20,51.84,5,5,3,Champions,29.0,M,51000.0,197
967e2f8cabb948e1944f7472b2ca92f7,Frequent Visitors,0.5,11,215.72,5,4,5,Champions,42.0,F,72000.0,218
96804b88f02c468a8cda552b69141a74,,1.25,9,98.91000000000001,4,4,3,Loyal Customers,46.0,M,53000.0,948
9680c2c9be554bb6bbafe9dbc06b1be4,Frequent Visitors,2.0,19,47.19,4,5,2,Loyal Customers,52.0,M,32000.0,303
968ac0914a5a47b589aa971aff3a9818,,0.25,7,12.18,5,3,1,Potential Loyalists,58.0,M,44000.0,173
968e15b054b84c61821217576ab16e1f,,4.0,2,1.98,2,1,1,Lost,57.0,F,39000.0,165
9693be6af6f04edcb5d9b733edc1b932,Casual Shoppers,9.25,3,4.08,1,1,1,Lost,61.0,M,56000.0,236
9696528cb958441180207375f8e608d5,High Spenders,1.0,13,166.98,5,5,4,Champions,98.0,M,52000.0,113
